t_in,ts_in,t_out,ts_out,dt,th,cl,fn,fn_in,fn_out
1567791429.089,20190906_10:37:09,1567791429.146,20190906_10:37:09,0.056999921798706055,ThreadPoolExecutor-128_0,Manifold,close,"('name', 'sheath')",
1567791429.089,20190906_10:37:09,1567791429.151,20190906_10:37:09,0.06200003623962402,ThreadPoolExecutor-128_1,Manifold,close,"('outlet', 'sampler')",
1567791429.109,20190906_10:37:09,1567791429.143,20190906_10:37:09,0.03399991989135742,ThreadPoolExecutor-128_0,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791429.119,20190906_10:37:09,1567791429.149,20190906_10:37:09,0.029999971389770508,ThreadPoolExecutor-128_1,Manifold,pressurize,"(valve    6
Name: 0, dtype: int64,)",
1567791429.124,20190906_10:37:09,1567791429.135,20190906_10:37:09,0.010999917984008789,ThreadPoolExecutor-128_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567791429.129,20190906_10:37:09,1567791429.14,20190906_10:37:09,0.01100015640258789,ThreadPoolExecutor-128_1,Manifold,read_valve,"(valve    6
Name: 0, dtype: int64,)",True
1567791429.248,20190906_10:37:09,1567791429.268,20190906_10:37:09,0.019999980926513672,ThreadPoolExecutor-128_0,Manifold,open,"('name', 'sheath')",
1567791429.248,20190906_10:37:09,1567791429.268,20190906_10:37:09,0.019999980926513672,ThreadPoolExecutor-128_0,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791429.258,20190906_10:37:09,1567791429.258,20190906_10:37:09,0.0,ThreadPoolExecutor-128_0,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567791429.278,20190906_10:37:09,1567791429.298,20190906_10:37:09,0.019999980926513672,ThreadPoolExecutor-128_0,Manifold,close,"('outlet', 'collector')",
1567791429.278,20190906_10:37:09,1567791429.298,20190906_10:37:09,0.019999980926513672,ThreadPoolExecutor-128_0,Manifold,pressurize,"(valve    7
Name: 0, dtype: int64,)",
1567791429.288,20190906_10:37:09,1567791429.288,20190906_10:37:09,0.0,ThreadPoolExecutor-128_0,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",True
1567791429.358,20190906_10:37:09,1567791454.353,20190906_10:37:34,24.994999885559082,MainThread,,simul,"({<built-in function sleep>: (4,), <function wrapper at 0x0000000019D6BEB8>: ()},)",
1567791429.358,20190906_10:37:09,1567791454.312,20190906_10:37:34,24.953999996185303,ThreadPoolExecutor-129_1,,needle_wash,(),
1567791429.368,20190906_10:37:09,1567791436.129,20190906_10:37:16,6.760999917984009,ThreadPoolExecutor-129_1,Autosampler,goto,"('wash', 'contents', 'etoh')",
1567791441.887,20190906_10:37:21,1567791448.533,20190906_10:37:28,6.645999908447266,ThreadPoolExecutor-129_1,Autosampler,goto,"('wash', 'contents', 'water')",
1567791454.356,20190906_10:37:34,1567791454.38,20190906_10:37:34,0.024000167846679688,MainThread,Mfcs,set,"('inlet', 'wash', 1.5)",
1567791454.38,20190906_10:37:34,1567791454.41,20190906_10:37:34,0.029999971389770508,MainThread,Manifold,close,"('inlet', 'wash')",
1567791454.39,20190906_10:37:34,1567791454.4,20190906_10:37:34,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    5
Name: 0, dtype: int64,)",
1567791454.39,20190906_10:37:34,1567791454.4,20190906_10:37:34,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    5
Name: 0, dtype: int64,)",True
1567791456.97,20190906_10:37:36,1567792243.651,20190906_10:50:43,786.680999994278,MainThread,,iteration,"(index                    57
n                        57
s                        57
r                         4
c                         9
well                    E10
series              std-int
conc_fluorophore      1e-06
conc_dna              4e-14
vol                   3e-05
amt_fluorophore       3e-11
amt_dna             1.2e-18
needle_wash               1
sheath                    1
x                    83.493
y                    48.749
z                     -0.85
Name: 45, dtype: object, index                    57
n                        57
s                        57
r                         4
c                         9
well                    E10
well_waste              A10
series              std-int
conc_fluorophore      1e-06
conc_dna              4e-14
vol                   8e-06
amt_fluorophore       4e-20
amt_dna             1.6e-27
needle_wash               1
sheath                    1
x                    83.493
y                    48.749
z                     -0.85
intensity               NaN
plate_reader            NaN
qpcr                    NaN
Name: 45, dtype: object)",
1567791456.98,20190906_10:37:36,1567791703.578,20190906_10:41:43,246.59800004959106,MainThread,,prime,"(index                    57
n                        57
s                        57
r                         4
c                         9
well                    E10
series              std-int
conc_fluorophore      1e-06
conc_dna              4e-14
vol                   3e-05
amt_fluorophore       3e-11
amt_dna             1.2e-18
needle_wash               1
sheath                    1
x                    83.493
y                    48.749
z                     -0.85
Name: 45, dtype: object,)",
1567791456.98,20190906_10:37:36,1567791470.54,20190906_10:37:50,13.559999942779541,MainThread,Autosampler,goto,"('plate', 'well', 'E10')",
1567791470.54,20190906_10:37:50,1567791470.55,20190906_10:37:50,0.009999990463256836,MainThread,Mfcs,set,"('inlet', 'sampler', 15)",
1567791470.55,20190906_10:37:50,1567791470.57,20190906_10:37:50,0.019999980926513672,MainThread,Manifold,open,"('inlet', 'sampler')",
1567791470.55,20190906_10:37:50,1567791470.57,20190906_10:37:50,0.019999980926513672,MainThread,Manifold,depressurize,"(valve    6
Name: 0, dtype: int64,)",
1567791470.56,20190906_10:37:50,1567791470.56,20190906_10:37:50,0.0,MainThread,Manifold,read_valve,"(valve    6
Name: 0, dtype: int64,)",False
1567791470.57,20190906_10:37:50,1567791648.376,20190906_10:40:48,177.80599999427795,MainThread,,to_waste,"(175,)",
1567791470.58,20190906_10:37:50,1567791471.98,20190906_10:37:51,1.4000000953674316,MainThread,,open_waste,(),
1567791470.58,20190906_10:37:50,1567791470.6,20190906_10:37:50,0.019999980926513672,MainThread,Manifold,open,"('valve', 0)",
1567791470.59,20190906_10:37:50,1567791470.6,20190906_10:37:50,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    0
Name: 0, dtype: int64,)",
1567791470.59,20190906_10:37:50,1567791470.6,20190906_10:37:50,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    0
Name: 0, dtype: int64,)",False
1567791470.86,20190906_10:37:50,1567791470.88,20190906_10:37:50,0.020000219345092773,MainThread,Manifold,open,"('valve', 1)",
1567791470.86,20190906_10:37:50,1567791470.87,20190906_10:37:50,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    1
Name: 0, dtype: int64,)",
1567791470.87,20190906_10:37:50,1567791470.87,20190906_10:37:50,0.0,MainThread,Manifold,read_valve,"(valve    1
Name: 0, dtype: int64,)",False
1567791471.14,20190906_10:37:51,1567791471.16,20190906_10:37:51,0.019999980926513672,MainThread,Manifold,open,"('valve', 2)",
1567791471.14,20190906_10:37:51,1567791471.16,20190906_10:37:51,0.019999980926513672,MainThread,Manifold,depressurize,"(valve    2
Name: 0, dtype: int64,)",
1567791471.15,20190906_10:37:51,1567791471.16,20190906_10:37:51,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    2
Name: 0, dtype: int64,)",False
1567791471.428,20190906_10:37:51,1567791471.448,20190906_10:37:51,0.019999980926513672,MainThread,Manifold,open,"('valve', 3)",
1567791471.428,20190906_10:37:51,1567791471.448,20190906_10:37:51,0.019999980926513672,MainThread,Manifold,depressurize,"(valve    3
Name: 0, dtype: int64,)",
1567791471.438,20190906_10:37:51,1567791471.438,20190906_10:37:51,0.0,MainThread,Manifold,read_valve,"(valve    3
Name: 0, dtype: int64,)",False
1567791471.707,20190906_10:37:51,1567791471.727,20190906_10:37:51,0.019999980926513672,MainThread,Manifold,open,"('valve', 4)",
1567791471.707,20190906_10:37:51,1567791471.727,20190906_10:37:51,0.019999980926513672,MainThread,Manifold,depressurize,"(valve    4
Name: 0, dtype: int64,)",
1567791471.717,20190906_10:37:51,1567791471.717,20190906_10:37:51,0.0,MainThread,Manifold,read_valve,"(valve    4
Name: 0, dtype: int64,)",False
1567791646.98,20190906_10:40:46,1567791648.373,20190906_10:40:48,1.3929998874664307,MainThread,,close_waste,(),
1567791646.985,20190906_10:40:46,1567791647.007,20190906_10:40:47,0.02200007438659668,MainThread,Manifold,close,"('valve', 4)",
1567791646.991,20190906_10:40:46,1567791647.004,20190906_10:40:47,0.013000011444091797,MainThread,Manifold,pressurize,"(valve    4
Name: 0, dtype: int64,)",
1567791646.996,20190906_10:40:46,1567791647.001,20190906_10:40:47,0.004999876022338867,MainThread,Manifold,read_valve,"(valve    4
Name: 0, dtype: int64,)",True
1567791647.268,20190906_10:40:47,1567791647.288,20190906_10:40:47,0.020000219345092773,MainThread,Manifold,close,"('valve', 3)",
1567791647.268,20190906_10:40:47,1567791647.278,20190906_10:40:47,0.010000228881835938,MainThread,Manifold,pressurize,"(valve    3
Name: 0, dtype: int64,)",
1567791647.278,20190906_10:40:47,1567791647.278,20190906_10:40:47,0.0,MainThread,Manifold,read_valve,"(valve    3
Name: 0, dtype: int64,)",True
1567791647.548,20190906_10:40:47,1567791647.568,20190906_10:40:47,0.019999980926513672,MainThread,Manifold,close,"('valve', 2)",
1567791647.548,20190906_10:40:47,1567791647.568,20190906_10:40:47,0.019999980926513672,MainThread,Manifold,pressurize,"(valve    2
Name: 0, dtype: int64,)",
1567791647.558,20190906_10:40:47,1567791647.558,20190906_10:40:47,0.0,MainThread,Manifold,read_valve,"(valve    2
Name: 0, dtype: int64,)",True
1567791647.819,20190906_10:40:47,1567791647.839,20190906_10:40:47,0.019999980926513672,MainThread,Manifold,close,"('valve', 1)",
1567791647.819,20190906_10:40:47,1567791647.839,20190906_10:40:47,0.019999980926513672,MainThread,Manifold,pressurize,"(valve    1
Name: 0, dtype: int64,)",
1567791647.829,20190906_10:40:47,1567791647.829,20190906_10:40:47,0.0,MainThread,Manifold,read_valve,"(valve    1
Name: 0, dtype: int64,)",True
1567791648.099,20190906_10:40:48,1567791648.122,20190906_10:40:48,0.023000001907348633,MainThread,Manifold,close,"('valve', 0)",
1567791648.102,20190906_10:40:48,1567791648.112,20190906_10:40:48,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    0
Name: 0, dtype: int64,)",
1567791648.102,20190906_10:40:48,1567791648.112,20190906_10:40:48,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    0
Name: 0, dtype: int64,)",True
1567791648.378,20190906_10:40:48,1567791703.578,20190906_10:41:43,55.200000047683716,MainThread,,to_collector,"(55, 1.0)",
1567791648.382,20190906_10:40:48,1567791648.403,20190906_10:40:48,0.021000146865844727,MainThread,Manifold,open,"('outlet', 'collector')",
1567791648.389,20190906_10:40:48,1567791648.401,20190906_10:40:48,0.012000083923339844,MainThread,Manifold,depressurize,"(valve    7
Name: 0, dtype: int64,)",
1567791648.393,20190906_10:40:48,1567791648.398,20190906_10:40:48,0.005000114440917969,MainThread,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",False
1567791648.403,20190906_10:40:48,1567791703.548,20190906_10:41:43,55.144999980926514,MainThread,,sheath,"(55,)",
1567791676.406,20190906_10:41:16,1567791676.426,20190906_10:41:16,0.020000219345092773,MainThread,Manifold,close,"('name', 'sheath')",
1567791676.406,20190906_10:41:16,1567791676.426,20190906_10:41:16,0.020000219345092773,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791676.416,20190906_10:41:16,1567791676.416,20190906_10:41:16,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567791676.526,20190906_10:41:16,1567791676.546,20190906_10:41:16,0.019999980926513672,MainThread,Manifold,open,"('name', 'sheath')",
1567791676.526,20190906_10:41:16,1567791676.536,20190906_10:41:16,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791676.536,20190906_10:41:16,1567791676.536,20190906_10:41:16,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567791703.408,20190906_10:41:43,1567791703.428,20190906_10:41:43,0.019999980926513672,MainThread,Manifold,close,"('name', 'sheath')",
1567791703.408,20190906_10:41:43,1567791703.428,20190906_10:41:43,0.019999980926513672,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791703.418,20190906_10:41:43,1567791703.418,20190906_10:41:43,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567791703.528,20190906_10:41:43,1567791703.548,20190906_10:41:43,0.019999980926513672,MainThread,Manifold,open,"('name', 'sheath')",
1567791703.528,20190906_10:41:43,1567791703.548,20190906_10:41:43,0.019999980926513672,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791703.538,20190906_10:41:43,1567791703.538,20190906_10:41:43,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567791703.548,20190906_10:41:43,1567791703.568,20190906_10:41:43,0.019999980926513672,MainThread,Manifold,close,"('outlet', 'collector')",
1567791703.558,20190906_10:41:43,1567791703.568,20190906_10:41:43,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    7
Name: 0, dtype: int64,)",
1567791703.558,20190906_10:41:43,1567791703.568,20190906_10:41:43,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",True
1567791706.114,20190906_10:41:46,1567791945.283,20190906_10:45:45,239.16899991035461,MainThread,,collect,"(index                    57
n                        57
s                        57
r                         4
c                         9
well                    E10
well_waste              A10
series              std-int
conc_fluorophore      1e-06
conc_dna              4e-14
vol                   8e-06
amt_fluorophore       4e-20
amt_dna             1.6e-27
needle_wash               1
sheath                    1
x                    83.493
y                    48.749
z                     -0.85
intensity               NaN
plate_reader            NaN
qpcr                    NaN
Name: 45, dtype: object,)",
1567791706.124,20190906_10:41:46,1567791711.238,20190906_10:41:51,5.113999843597412,MainThread,FractionCollector,goto,"('plate', 'well', 'E10')",
1567791711.238,20190906_10:41:51,1567791944.252,20190906_10:45:44,233.01400017738342,MainThread,,to_collector,"(232.79999999999998, 1.0)",
1567791711.248,20190906_10:41:51,1567791711.268,20190906_10:41:51,0.019999980926513672,MainThread,Manifold,open,"('outlet', 'collector')",
1567791711.248,20190906_10:41:51,1567791711.268,20190906_10:41:51,0.019999980926513672,MainThread,Manifold,depressurize,"(valve    7
Name: 0, dtype: int64,)",
1567791711.258,20190906_10:41:51,1567791711.258,20190906_10:41:51,0.0,MainThread,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",False
1567791711.268,20190906_10:41:51,1567791944.212,20190906_10:45:44,232.94400000572205,MainThread,,sheath,"(232.79999999999998,)",
1567791739.269,20190906_10:42:19,1567791739.292,20190906_10:42:19,0.023000001907348633,MainThread,Manifold,close,"('name', 'sheath')",
1567791739.277,20190906_10:42:19,1567791739.29,20190906_10:42:19,0.013000011444091797,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791739.281,20190906_10:42:19,1567791739.286,20190906_10:42:19,0.005000114440917969,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567791739.385,20190906_10:42:19,1567791739.408,20190906_10:42:19,0.023000001907348633,MainThread,Manifold,open,"('name', 'sheath')",
1567791739.392,20190906_10:42:19,1567791739.405,20190906_10:42:19,0.013000011444091797,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791739.396,20190906_10:42:19,1567791739.401,20190906_10:42:19,0.005000114440917969,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567791767.416,20190906_10:42:47,1567791767.436,20190906_10:42:47,0.020000219345092773,MainThread,Manifold,close,"('name', 'sheath')",
1567791767.416,20190906_10:42:47,1567791767.436,20190906_10:42:47,0.020000219345092773,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791767.426,20190906_10:42:47,1567791767.426,20190906_10:42:47,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567791767.535,20190906_10:42:47,1567791767.555,20190906_10:42:47,0.019999980926513672,MainThread,Manifold,open,"('name', 'sheath')",
1567791767.545,20190906_10:42:47,1567791767.555,20190906_10:42:47,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791767.545,20190906_10:42:47,1567791767.555,20190906_10:42:47,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567791795.566,20190906_10:43:15,1567791795.582,20190906_10:43:15,0.016000032424926758,MainThread,Manifold,close,"('name', 'sheath')",
1567791795.572,20190906_10:43:15,1567791795.582,20190906_10:43:15,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791795.572,20190906_10:43:15,1567791795.582,20190906_10:43:15,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567791795.673,20190906_10:43:15,1567791795.696,20190906_10:43:15,0.023000001907348633,MainThread,Manifold,open,"('name', 'sheath')",
1567791795.68,20190906_10:43:15,1567791795.693,20190906_10:43:15,0.013000011444091797,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791795.685,20190906_10:43:15,1567791795.69,20190906_10:43:15,0.005000114440917969,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567791823.704,20190906_10:43:43,1567791823.724,20190906_10:43:43,0.019999980926513672,MainThread,Manifold,close,"('name', 'sheath')",
1567791823.704,20190906_10:43:43,1567791823.724,20190906_10:43:43,0.019999980926513672,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791823.714,20190906_10:43:43,1567791823.714,20190906_10:43:43,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567791823.824,20190906_10:43:43,1567791823.844,20190906_10:43:43,0.020000219345092773,MainThread,Manifold,open,"('name', 'sheath')",
1567791823.824,20190906_10:43:43,1567791823.844,20190906_10:43:43,0.020000219345092773,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791823.834,20190906_10:43:43,1567791823.834,20190906_10:43:43,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567791851.853,20190906_10:44:11,1567791851.873,20190906_10:44:11,0.019999980926513672,MainThread,Manifold,close,"('name', 'sheath')",
1567791851.853,20190906_10:44:11,1567791851.873,20190906_10:44:11,0.019999980926513672,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791851.863,20190906_10:44:11,1567791851.863,20190906_10:44:11,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567791851.973,20190906_10:44:11,1567791852.003,20190906_10:44:12,0.029999971389770508,MainThread,Manifold,open,"('name', 'sheath')",
1567791851.983,20190906_10:44:11,1567791852.003,20190906_10:44:12,0.019999980926513672,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791851.983,20190906_10:44:11,1567791851.993,20190906_10:44:11,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567791880.008,20190906_10:44:40,1567791880.028,20190906_10:44:40,0.020000219345092773,MainThread,Manifold,close,"('name', 'sheath')",
1567791880.008,20190906_10:44:40,1567791880.028,20190906_10:44:40,0.020000219345092773,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791880.018,20190906_10:44:40,1567791880.018,20190906_10:44:40,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567791880.118,20190906_10:44:40,1567791880.141,20190906_10:44:40,0.023000001907348633,MainThread,Manifold,open,"('name', 'sheath')",
1567791880.125,20190906_10:44:40,1567791880.139,20190906_10:44:40,0.01399993896484375,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791880.13,20190906_10:44:40,1567791880.135,20190906_10:44:40,0.004999876022338867,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567791908.148,20190906_10:45:08,1567791908.178,20190906_10:45:08,0.029999971389770508,MainThread,Manifold,close,"('name', 'sheath')",
1567791908.158,20190906_10:45:08,1567791908.168,20190906_10:45:08,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791908.158,20190906_10:45:08,1567791908.168,20190906_10:45:08,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567791908.278,20190906_10:45:08,1567791908.298,20190906_10:45:08,0.019999980926513672,MainThread,Manifold,open,"('name', 'sheath')",
1567791908.278,20190906_10:45:08,1567791908.298,20190906_10:45:08,0.019999980926513672,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791908.288,20190906_10:45:08,1567791908.288,20190906_10:45:08,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567791936.299,20190906_10:45:36,1567791936.329,20190906_10:45:36,0.029999971389770508,MainThread,Manifold,close,"('name', 'sheath')",
1567791936.309,20190906_10:45:36,1567791936.329,20190906_10:45:36,0.019999980926513672,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791936.309,20190906_10:45:36,1567791936.319,20190906_10:45:36,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567791936.42,20190906_10:45:36,1567791936.434,20190906_10:45:36,0.01399993896484375,MainThread,Manifold,open,"('name', 'sheath')",
1567791936.424,20190906_10:45:36,1567791936.434,20190906_10:45:36,0.009999990463256836,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791936.424,20190906_10:45:36,1567791936.434,20190906_10:45:36,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567791944.072,20190906_10:45:44,1567791944.092,20190906_10:45:44,0.019999980926513672,MainThread,Manifold,close,"('name', 'sheath')",
1567791944.072,20190906_10:45:44,1567791944.092,20190906_10:45:44,0.019999980926513672,MainThread,Manifold,pressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791944.082,20190906_10:45:44,1567791944.082,20190906_10:45:44,0.0,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",True
1567791944.192,20190906_10:45:44,1567791944.212,20190906_10:45:44,0.019999980926513672,MainThread,Manifold,open,"('name', 'sheath')",
1567791944.192,20190906_10:45:44,1567791944.212,20190906_10:45:44,0.019999980926513672,MainThread,Manifold,depressurize,"(valve    9
Name: 0, dtype: int64,)",
1567791944.202,20190906_10:45:44,1567791944.212,20190906_10:45:44,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    9
Name: 0, dtype: int64,)",False
1567791944.222,20190906_10:45:44,1567791944.242,20190906_10:45:44,0.020000219345092773,MainThread,Manifold,close,"('outlet', 'collector')",
1567791944.232,20190906_10:45:44,1567791944.242,20190906_10:45:44,0.009999990463256836,MainThread,Manifold,pressurize,"(valve    7
Name: 0, dtype: int64,)",
1567791944.232,20190906_10:45:44,1567791944.242,20190906_10:45:44,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    7
Name: 0, dtype: int64,)",True
1567791944.252,20190906_10:45:44,1567791944.262,20190906_10:45:44,0.009999990463256836,MainThread,Mfcs,set,"('inlet', 'sampler', 0.1)",
1567791945.263,20190906_10:45:45,1567791945.283,20190906_10:45:45,0.019999980926513672,MainThread,Manifold,close,"('inlet', 'sampler')",
1567791945.263,20190906_10:45:45,1567791945.283,20190906_10:45:45,0.019999980926513672,MainThread,Manifold,pressurize,"(valve    6
Name: 0, dtype: int64,)",
1567791945.273,20190906_10:45:45,1567791945.273,20190906_10:45:45,0.0,MainThread,Manifold,read_valve,"(valve    6
Name: 0, dtype: int64,)",True
1567791947.932,20190906_10:45:47,1567792241.001,20190906_10:50:41,293.06900000572205,MainThread,,flush,(),
1567791947.932,20190906_10:45:47,1567791947.972,20190906_10:45:47,0.039999961853027344,MainThread,Manifold,open,"('inlet', 'wash')",
1567791947.952,20190906_10:45:47,1567791947.972,20190906_10:45:47,0.019999980926513672,MainThread,Manifold,depressurize,"(valve    5
Name: 0, dtype: int64,)",
1567791947.952,20190906_10:45:47,1567791947.962,20190906_10:45:47,0.009999990463256836,MainThread,Manifold,read_valve,"(valve    5
Name: 0, dtype: int64,)",False
1567791947.972,20190906_10:45:47,1567791947.992,20190906_10:45:47,0.020000219345092773,MainThread,Mfcs,set,"('inlet', 'wash', 15)",
1567791948.002,20190906_10:45:48,1567791990.954,20190906_10:46:30,42.95199990272522,MainThread,,simul,"({<function wrapper at 0x0000000019D6BC18>: (40,), <bound method FractionCollector.wrapper of <acqpack.fractioncollector.FractionCollector instance at 0x0000000019D45AC8>>: ('plate', 'well', 'A10'), <bound method Autosampler.wrapper of <acqpack.autosampler.Autosampler instance at 0x0000000019BB1A08>>: ('wash', 'contents', 'waste')},)",
1567791948.011,20190906_10:45:48,1567791990.894,20190906_10:46:30,42.88300013542175,ThreadPoolExecutor-130_0,,to_waste,"(40,)",
1567791948.023,20190906_10:45:48,1567791953.209,20190906_10:45:53,5.186000108718872,ThreadPoolExecutor-130_1,FractionCollector,goto,"('plate', 'well', 'A10')",
1567791948.03,20190906_10:45:48,1567791962.564,20190906_10:46:02,14.533999919891357,ThreadPoolExecutor-130_2,Autosampler,goto,"('wash', 'contents', 'waste')",
1567791948.046,20190906_10:45:48,1567791949.477,20190906_10:45:49,1.430999994277954,ThreadPoolExecutor-130_0,,open_waste,(),
1567791948.063,20190906_10:45:48,1567791948.105,20190906_10:45:48,0.04200005531311035,ThreadPoolExecutor-130_0,Manifold,open,"('valve', 0)",
1567791948.083,20190906_10:45:48,1567791948.101,20190906_10:45:48,0.018000125885009766,ThreadPoolExecutor-130_0,Manifold,depressurize,"(valve    0
Name: 0, dtype: int64,)",
1567791948.089,20190906_10:45:48,1567791948.096,20190906_10:45:48,0.006999969482421875,ThreadPoolExecutor-130_0,Manifold,read_valve,"(valve    0
Name: 0, dtype: int64,)",False
1567791948.358,20190906_10:45:48,1567791948.385,20190906_10:45:48,0.026999950408935547,ThreadPoolExecutor-130_0,Manifold,open,"('valve', 1)",
1567791948.366,20190906_10:45:48,1567791948.382,20190906_10:45:48,0.016000032424926758,ThreadPoolExecutor-130_0,Manifold,depressurize,"(valve    1
Name: 0, dtype: int64,)",
1567791948.371,20190906_10:45:48,1567791948.378,20190906_10:45:48,0.006999969482421875,ThreadPoolExecutor-130_0,Manifold,read_valve,"(valve    1
Name: 0, dtype: int64,)",False
1567791948.64,20190906_10:45:48,1567791948.668,20190906_10:45:48,0.0279998779296875,ThreadPoolExecutor-130_0,Manifold,open,"('valve', 2)",
1567791948.649,20190906_10:45:48,1567791948.665,20190906_10:45:48,0.016000032424926758,ThreadPoolExecutor-130_0,Manifold,depressurize,"(valve    2
Name: 0, dtype: int64,)",
1567791948.654,20190906_10:45:48,1567791948.66,20190906_10:45:48,0.006000041961669922,ThreadPoolExecutor-130_0,Manifold,read_valve,"(valve    2
Name: 0, dtype: int64,)",False
1567791948.921,20190906_10:45:48,1567791948.946,20190906_10:45:48,0.02500009536743164,ThreadPoolExecutor-130_0,Manifold,open,"('valve', 3)",
1567791948.929,20190906_10:45:48,1567791948.943,20190906_10:45:48,0.014000177383422852,ThreadPoolExecutor-130_0,Manifold,depressurize,"(valve    3
Name: 0, dtype: int64,)",
1567791948.934,20190906_10:45:48,1567791948.939,20190906_10:45:48,0.004999876022338867,ThreadPoolExecutor-130_0,Manifold,read_valve,"(valve    3
Name: 0, dtype: int64,)",False
1567791949.2,20190906_10:45:49,1567791949.224,20190906_10:45:49,0.023999929428100586,ThreadPoolExecutor-130_0,Manifold,open,"('valve', 4)",
1567791949.208,20190906_10:45:49,1567791949.221,20190906_10:45:49,0.013000011444091797,ThreadPoolExecutor-130_0,Manifold,depressurize,"(valve    4
Name: 0, dtype: int64,)",
